,FSA,bedrooms,post_published_date,average_price
1827,M5V,1.0,2020-10-25,1791.25
1828,M5V,1.0,2020-10-26,2191.4285714285716
1829,M5V,2.0,2020-10-26,3372.5
1830,M5V,1.0,2020-10-27,1850.5
1831,M5V,2.0,2020-10-27,2882.0
1832,M5V,1.0,2020-10-28,1999.5
1833,M5V,2.0,2020-10-28,2500.0
1834,M5V,1.0,2020-10-29,2065.8
1835,M5V,2.0,2020-10-29,3986.25
1836,M5V,1.0,2020-10-30,1753.421052631579
1837,M5V,2.0,2020-10-30,2580.0
1838,M5V,1.0,2020-10-31,2156.25
1839,M5V,2.0,2020-10-31,2580.0
1840,M5V,1.0,2020-11-01,1978.75
1841,M5V,2.0,2020-11-01,2625.4545454545455
1842,M5V,1.0,2020-11-02,1999.5
1843,M5V,2.0,2020-11-02,2800.0
1844,M5V,1.0,2020-11-03,1620.0
1845,M5V,2.0,2020-11-03,2742.0
1846,M6A,1.0,2020-09-20,1895.0
1847,M6A,2.0,2020-09-20,2345.0
1848,M6A,1.0,2020-09-21,1947.5
1849,M6A,2.0,2020-09-21,2200.0
1850,M6A,1.0,2020-09-22,2000.0
1851,M6A,1.0,2020-09-23,1195.0
1852,M6A,2.0,2020-09-24,2200.0
1853,M6A,1.0,2020-09-30,1895.0
1854,M6A,2.0,2020-09-30,2050.0
1855,M6A,2.0,2020-10-01,2125.0
1856,M6A,2.0,2020-10-02,2595.0
1857,M6A,2.0,2020-10-03,2700.0
1858,M6A,2.0,2020-10-05,2200.0
1859,M6A,1.0,2020-10-06,1750.0
1860,M6A,1.0,2020-10-07,1745.0
1861,M6A,2.0,2020-10-08,2125.0
1862,M6A,1.0,2020-10-09,2000.0
1863,M6A,2.0,2020-10-09,1900.0
1864,M6A,1.0,2020-10-14,1400.0
1865,M6A,2.0,2020-10-14,1900.0
1866,M6A,2.0,2020-10-16,2500.0
1867,M6A,2.0,2020-10-17,750.0
1868,M6A,2.0,2020-10-20,2000.0
1869,M6A,2.0,2020-10-22,2000.0
1870,M6A,2.0,2020-10-23,2145.0
1871,M6A,2.0,2020-10-24,2700.0
1872,M6A,2.0,2020-10-26,2100.0
1873,M6A,2.0,2020-10-28,2100.0
1874,M6A,1.0,2020-10-29,1770.0
1875,M6A,2.0,2020-10-29,2350.0
1876,M6B,1.0,2020-09-19,1789.0
1877,M6B,1.0,2020-09-20,1650.0
1878,M6B,2.0,2020-09-20,1995.0
1879,M6B,1.0,2020-09-21,1451.0
1880,M6B,2.0,2020-09-22,2200.0
1881,M6B,1.0,2020-09-23,1650.0
1882,M6B,1.0,2020-09-25,1800.0
1883,M6B,1.0,2020-09-30,1750.0
1884,M6B,2.0,2020-10-02,1600.0
1885,M6B,2.0,2020-10-03,2200.0
1886,M6B,2.0,2020-10-10,1600.0
1887,M6B,1.0,2020-10-13,1995.0
1888,M6B,2.0,2020-10-15,1600.0
1889,M6B,2.0,2020-10-16,1600.0
1890,M6B,2.0,2020-10-17,2200.0
1891,M6B,1.0,2020-10-26,1400.0
1892,M6B,2.0,2020-10-28,1900.0
1893,M6B,1.0,2020-10-29,1400.0
1894,M6B,2.0,2020-10-29,1600.0
1895,M6B,1.0,2020-10-30,1099.0
1896,M6B,1.0,2020-11-02,1350.0
1897,M6C,1.0,2020-09-20,1655.0
1898,M6C,2.0,2020-09-20,2175.0
1899,M6C,1.0,2020-09-21,1562.5
1900,M6C,1.0,2020-09-22,1600.0
1901,M6C,2.0,2020-09-25,2400.0
1902,M6C,1.0,2020-09-26,1675.0
1903,M6C,1.0,2020-09-30,1250.0
1904,M6C,2.0,2020-09-30,2437.0
1905,M6C,1.0,2020-10-01,1350.0
1906,M6C,1.0,2020-10-02,1906.0
1907,M6C,1.0,2020-10-03,1675.0
1908,M6C,2.0,2020-10-03,1950.0
1909,M6C,2.0,2020-10-04,1999.0
1910,M6C,1.0,2020-10-05,2072.5
1911,M6C,1.0,2020-10-07,1250.0
1912,M6C,1.0,2020-10-08,1400.0
1913,M6C,1.0,2020-10-11,1350.0
1914,M6C,2.0,2020-10-14,2500.0
1915,M6C,1.0,2020-10-18,1750.0
1916,M6C,2.0,2020-10-18,2100.0
1917,M6C,1.0,2020-10-21,1005.0
1918,M6C,1.0,2020-10-22,1887.5
1919,M6C,2.0,2020-10-22,2900.0
1920,M6C,1.0,2020-10-26,1400.0
1921,M6C,2.0,2020-10-26,2400.0
1922,M6C,2.0,2020-10-30,2900.0
1923,M6C,1.0,2020-11-01,1695.0
1924,M6C,2.0,2020-11-01,2462.5
1925,M6C,1.0,2020-11-03,1612.5
1926,M6C,2.0,2020-11-03,2100.0
1927,M6E,2.0,2020-09-19,2000.0
1928,M6E,1.0,2020-09-20,1125.0
1929,M6E,2.0,2020-09-20,1700.0
1930,M6E,1.0,2020-09-21,991.0
1931,M6E,1.0,2020-09-22,1574.5
1932,M6E,2.0,2020-09-22,1850.0
1933,M6E,1.0,2020-09-23,1847.5
1934,M6E,2.0,2020-09-24,1800.0
1935,M6E,1.0,2020-09-28,1400.0
1936,M6E,1.0,2020-09-29,1281.6666666666667
1937,M6E,2.0,2020-09-29,2300.0
1938,M6E,1.0,2020-09-30,1975.0
1939,M6E,2.0,2020-09-30,1495.0
1940,M6E,1.0,2020-10-01,1300.0
1941,M6E,2.0,2020-10-01,1895.0
1942,M6E,1.0,2020-10-02,1050.0
1943,M6E,2.0,2020-10-02,2200.0
1944,M6E,1.0,2020-10-03,1600.0
1945,M6E,2.0,2020-10-03,1350.0
1946,M6E,1.0,2020-10-04,1350.0
1947,M6E,1.0,2020-10-06,1150.0
1948,M6E,1.0,2020-10-07,1950.0
1949,M6E,1.0,2020-10-08,1600.0
1950,M6E,2.0,2020-10-08,1800.0
1951,M6E,1.0,2020-10-09,1750.0
1952,M6E,2.0,2020-10-09,1800.0
1953,M6E,2.0,2020-10-10,2097.5
1954,M6E,2.0,2020-10-11,1800.0
1955,M6E,1.0,2020-10-12,1500.0
1956,M6E,2.0,2020-10-12,1800.0
1957,M6E,1.0,2020-10-13,1600.0
1958,M6E,2.0,2020-10-13,1787.5
1959,M6E,2.0,2020-10-14,1950.0
1960,M6E,1.0,2020-10-15,1577.0
1961,M6E,2.0,2020-10-15,1800.0
1962,M6E,2.0,2020-10-16,1800.0
1963,M6E,2.0,2020-10-17,1800.0
1964,M6E,1.0,2020-10-18,900.0
1965,M6E,2.0,2020-10-18,1800.0
1966,M6E,1.0,2020-10-19,1350.0
1967,M6E,2.0,2020-10-19,1242.0
1968,M6E,1.0,2020-10-21,2100.0
1969,M6E,1.0,2020-10-22,1350.0
1970,M6E,1.0,2020-10-23,1500.0
1971,M6E,1.0,2020-10-24,1775.0
1972,M6E,2.0,2020-10-24,2500.0
1973,M6E,1.0,2020-10-26,1400.0
1974,M6E,2.0,2020-10-26,1997.5
1975,M6E,1.0,2020-10-27,1522.5
1976,M6E,2.0,2020-10-27,1995.0
1977,M6E,1.0,2020-10-29,1009.0
1978,M6E,2.0,2020-10-31,1895.0
1979,M6E,1.0,2020-11-01,1700.0
1980,M6E,2.0,2020-11-02,1896.6666666666667
1981,M6E,1.0,2020-11-03,1595.0
1982,M6E,2.0,2020-11-03,1995.0
1983,M6G,1.0,2020-09-19,1356.25
1984,M6G,1.0,2020-09-20,1763.2
1985,M6G,2.0,2020-09-20,2325.0
1986,M6G,1.0,2020-09-21,2054.6666666666665
1987,M6G,2.0,2020-09-21,3033.75
1988,M6G,1.0,2020-09-22,1982.5
1989,M6G,2.0,2020-09-22,2672.5
1990,M6G,1.0,2020-09-23,1695.0
1991,M6G,2.0,2020-09-23,2322.5
1992,M6G,1.0,2020-09-24,1533.3333333333333
1993,M6G,2.0,2020-09-24,2581.6666666666665
1994,M6G,1.0,2020-09-25,1642.5
1995,M6G,1.0,2020-09-26,1527.5
1996,M6G,2.0,2020-09-26,2000.0
1997,M6G,1.0,2020-09-27,1850.0
1998,M6G,2.0,2020-09-27,2367.5
1999,M6G,1.0,2020-09-28,1981.6666666666667
2000,M6G,2.0,2020-09-28,2498.3333333333335
2001,M6G,1.0,2020-09-29,1733.25
2002,M6G,2.0,2020-09-29,2216.6666666666665
2003,M6G,1.0,2020-09-30,1766.6666666666667
2004,M6G,2.0,2020-09-30,2385.0
2005,M6G,1.0,2020-10-01,3358.3333333333335
2006,M6G,1.0,2020-10-02,1907.857142857143
2007,M6G,2.0,2020-10-02,2247.0
2008,M6G,1.0,2020-10-03,1700.0
2009,M6G,1.0,2020-10-05,1693.0
2010,M6G,2.0,2020-10-05,2104.0
2011,M6G,1.0,2020-10-06,1648.75
2012,M6G,2.0,2020-10-06,2399.0
2013,M6G,1.0,2020-10-07,1519.0
2014,M6G,2.0,2020-10-07,3233.5714285714284
2015,M6G,1.0,2020-10-08,1699.5
2016,M6G,2.0,2020-10-08,3298.5
2017,M6G,1.0,2020-10-09,2300.0
2018,M6G,2.0,2020-10-09,2250.0
2019,M6G,1.0,2020-10-10,1839.6666666666667
2020,M6G,2.0,2020-10-10,2392.0
2021,M6G,2.0,2020-10-11,4197.0
2022,M6G,1.0,2020-10-12,1716.6666666666667
2023,M6G,2.0,2020-10-12,2049.5
2024,M6G,1.0,2020-10-13,1750.0
2025,M6G,2.0,2020-10-13,2247.5
2026,M6G,1.0,2020-10-14,1855.75
2027,M6G,1.0,2020-10-15,1727.25
2028,M6G,2.0,2020-10-15,2646.6666666666665
2029,M6G,1.0,2020-10-16,1712.5
2030,M6G,2.0,2020-10-16,2449.5
2031,M6G,1.0,2020-10-17,1600.0
2032,M6G,2.0,2020-10-17,2175.0
2033,M6G,1.0,2020-10-19,1090.0
2034,M6G,2.0,2020-10-19,2290.0
2035,M6G,1.0,2020-10-20,1441.0
2036,M6G,2.0,2020-10-20,2495.0
2037,M6G,1.0,2020-10-21,2077.8571428571427
2038,M6G,2.0,2020-10-21,2395.0
2039,M6G,1.0,2020-10-22,2080.625
2040,M6G,2.0,2020-10-22,2333.3333333333335
2041,M6G,1.0,2020-10-23,2450.0
2042,M6G,2.0,2020-10-23,2127.8571428571427
2043,M6G,1.0,2020-10-24,1950.0
2044,M6G,2.0,2020-10-24,2024.5
2045,M6G,1.0,2020-10-25,1400.0
2046,M6G,2.0,2020-10-25,2100.0
2047,M6G,1.0,2020-10-26,2300.0
2048,M6G,2.0,2020-10-26,2005.8333333333333
2049,M6G,1.0,2020-10-27,2300.0
2050,M6G,2.0,2020-10-27,2354.5
2051,M6G,1.0,2020-10-28,1843.5
2052,M6G,2.0,2020-10-28,1740.0
2053,M6G,1.0,2020-10-29,2100.0
2054,M6G,2.0,2020-10-29,1696.25
2055,M6G,2.0,2020-10-30,1840.8333333333333
2056,M6G,1.0,2020-10-31,1449.5
2057,M6G,2.0,2020-10-31,1500.0
2058,M6G,1.0,2020-11-01,1485.0
2059,M6G,2.0,2020-11-01,1500.0
2060,M6G,1.0,2020-11-02,1572.5
2061,M6G,2.0,2020-11-02,1899.375
2062,M6G,1.0,2020-11-03,1548.75
2063,M6G,2.0,2020-11-03,1819.2857142857142
2064,M6H,1.0,2020-09-19,1533.75
2065,M6H,2.0,2020-09-19,3095.0
2066,M6H,1.0,2020-09-20,1733.125
2067,M6H,1.0,2020-09-21,2060.5
2068,M6H,2.0,2020-09-21,2867.818181818182
2069,M6H,1.0,2020-09-22,1630.5555555555557
2070,M6H,2.0,2020-09-22,2180.0
2071,M6H,1.0,2020-09-23,1708.6363636363637
2072,M6H,2.0,2020-09-23,1958.3333333333333
2073,M6H,1.0,2020-09-24,1739.642857142857
2074,M6H,2.0,2020-09-24,3025.0
2075,M6H,1.0,2020-09-25,1642.5
2076,M6H,1.0,2020-09-26,1625.0
2077,M6H,1.0,2020-09-27,1645.0
2078,M6H,2.0,2020-09-27,1547.5
2079,M6H,1.0,2020-09-28,1600.0
2080,M6H,2.0,2020-09-28,1600.0
2081,M6H,1.0,2020-09-29,1623.3333333333333
2082,M6H,2.0,2020-09-29,1861.6666666666667
2083,M6H,1.0,2020-09-30,1483.3333333333333
2084,M6H,2.0,2020-09-30,2283.3333333333335
2085,M6H,1.0,2020-10-01,1676.875
2086,M6H,2.0,2020-10-01,2846.6666666666665
2087,M6H,1.0,2020-10-02,1411.4285714285713
2088,M6H,2.0,2020-10-02,2300.0
2089,M6H,1.0,2020-10-03,1492.857142857143
2090,M6H,2.0,2020-10-03,2405.8333333333335
2091,M6H,1.0,2020-10-04,1630.5555555555557
2092,M6H,2.0,2020-10-04,2100.0
2093,M6H,1.0,2020-10-05,1598.3333333333333
2094,M6H,2.0,2020-10-05,2900.0
2095,M6H,1.0,2020-10-06,1687.5
2096,M6H,2.0,2020-10-06,3137.5
2097,M6H,1.0,2020-10-07,1491.6666666666667
2098,M6H,2.0,2020-10-07,2920.0
2099,M6H,1.0,2020-10-08,1565.8333333333333
2100,M6H,2.0,2020-10-08,1998.3333333333333
2101,M6H,1.0,2020-10-09,1470.0
2102,M6H,2.0,2020-10-09,2895.0
2103,M6H,1.0,2020-10-10,1600.0
2104,M6H,2.0,2020-10-10,2347.5
2105,M6H,1.0,2020-10-11,1550.0
2106,M6H,2.0,2020-10-11,2547.5
2107,M6H,1.0,2020-10-12,1600.0
2108,M6H,2.0,2020-10-12,2712.5
2109,M6H,1.0,2020-10-13,2099.0
2110,M6H,2.0,2020-10-13,2950.0
2111,M6H,1.0,2020-10-14,1510.625
2112,M6H,2.0,2020-10-14,2200.0
2113,M6H,1.0,2020-10-15,1613.5714285714287
2114,M6H,2.0,2020-10-15,2081.6666666666665
2115,M6H,1.0,2020-10-16,1684.2857142857142
2116,M6H,2.0,2020-10-16,2272.5
2117,M6H,1.0,2020-10-17,1469.0
2118,M6H,2.0,2020-10-17,2200.0
2119,M6H,1.0,2020-10-18,1470.7142857142858
2120,M6H,1.0,2020-10-19,1465.8333333333333
2121,M6H,2.0,2020-10-19,3000.0
2122,M6H,1.0,2020-10-20,1539.0
2123,M6H,2.0,2020-10-20,1945.0
2124,M6H,1.0,2020-10-21,1395.0
2125,M6H,2.0,2020-10-21,2800.0
2126,M6H,2.0,2020-10-22,1485.0
2127,M6H,1.0,2020-10-23,1795.0
2128,M6H,1.0,2020-10-24,1800.0
2129,M6H,2.0,2020-10-24,3000.0
2130,M6H,1.0,2020-10-25,1950.0
2131,M6H,2.0,2020-10-25,2300.0
2132,M6H,1.0,2020-10-26,2516.25
2133,M6H,2.0,2020-10-26,1800.0
2134,M6H,1.0,2020-10-27,1650.0
2135,M6H,1.0,2020-10-28,1565.0
2136,M6H,2.0,2020-10-28,2200.0
2137,M6H,1.0,2020-10-29,1583.3333333333333
2138,M6H,2.0,2020-10-29,1612.5
2139,M6H,1.0,2020-10-30,2100.0
2140,M6H,2.0,2020-10-30,2019.5
2141,M6H,1.0,2020-10-31,1844.3636363636363
2142,M6H,2.0,2020-10-31,2163.3333333333335
2143,M6H,1.0,2020-11-01,2000.0
2144,M6H,2.0,2020-11-01,1925.0
2145,M6H,1.0,2020-11-02,1192.5
2146,M6H,2.0,2020-11-02,1999.0
2147,M6H,1.0,2020-11-03,1818.5
2148,M6H,2.0,2020-11-03,1895.0
2149,M6J,1.0,2020-09-19,1483.3333333333333
2150,M6J,1.0,2020-09-20,2060.0
2151,M6J,2.0,2020-09-20,3658.0
2152,M6J,1.0,2020-09-21,2068.75
2153,M6J,2.0,2020-09-21,2892.4285714285716
2154,M6J,1.0,2020-09-22,2318.75
2155,M6J,2.0,2020-09-22,3344.0
2156,M6J,2.0,2020-09-23,2812.5
2157,M6J,1.0,2020-09-24,1781.6666666666667
2158,M6J,2.0,2020-09-24,3105.714285714286
2159,M6J,1.0,2020-09-25,2375.0
2160,M6J,2.0,2020-09-25,2350.0
2161,M6J,1.0,2020-09-26,1372.5
2162,M6J,1.0,2020-09-27,1675.0
2163,M6J,2.0,2020-09-27,2000.0
2164,M6J,1.0,2020-09-28,2203.8
2165,M6J,2.0,2020-09-28,2446.0
2166,M6J,1.0,2020-09-29,1636.25
2167,M6J,2.0,2020-09-29,2709.0
2168,M6J,2.0,2020-09-30,2000.0
2169,M6J,1.0,2020-10-01,1750.0
2170,M6J,2.0,2020-10-01,2476.6666666666665
2171,M6J,1.0,2020-10-02,1674.857142857143
2172,M6J,1.0,2020-10-03,1805.625
2173,M6J,2.0,2020-10-03,2000.0
2174,M6J,1.0,2020-10-04,1735.0
2175,M6J,2.0,2020-10-04,2584.75
2176,M6J,1.0,2020-10-05,1968.9
2177,M6J,2.0,2020-10-05,3210.0
2178,M6J,1.0,2020-10-06,1756.3636363636363
2179,M6J,2.0,2020-10-06,2625.0
2180,M6J,1.0,2020-10-07,1890.0
2181,M6J,2.0,2020-10-07,2766.6666666666665
2182,M6J,1.0,2020-10-08,1818.125
2183,M6J,2.0,2020-10-08,2191.6666666666665
2184,M6J,1.0,2020-10-09,1899.8
2185,M6J,2.0,2020-10-09,2575.0
2186,M6J,1.0,2020-10-10,1660.0
2187,M6J,2.0,2020-10-10,2570.8333333333335
2188,M6J,1.0,2020-10-11,1798.75
2189,M6J,2.0,2020-10-11,3800.0
2190,M6J,1.0,2020-10-12,1920.0
2191,M6J,2.0,2020-10-12,2493.3333333333335
2192,M6J,1.0,2020-10-13,1912.142857142857
2193,M6J,2.0,2020-10-13,2730.0
2194,M6J,1.0,2020-10-14,1913.888888888889
2195,M6J,2.0,2020-10-14,3108.3333333333335
2196,M6J,1.0,2020-10-15,2050.0
2197,M6J,2.0,2020-10-15,2383.3333333333335
2198,M6J,1.0,2020-10-16,2120.5714285714284
2199,M6J,2.0,2020-10-16,2100.0
2200,M6J,1.0,2020-10-17,1425.0
2201,M6J,2.0,2020-10-17,2450.0
2202,M6J,1.0,2020-10-18,2337.5
2203,M6J,2.0,2020-10-18,1990.0
2204,M6J,1.0,2020-10-19,1886.25
2205,M6J,2.0,2020-10-19,2513.0
2206,M6J,1.0,2020-10-20,1850.0
2207,M6J,2.0,2020-10-20,1400.0
2208,M6J,1.0,2020-10-21,1675.0
2209,M6J,2.0,2020-10-21,2382.8571428571427
2210,M6J,1.0,2020-10-22,1567.5
2211,M6J,2.0,2020-10-22,2424.1666666666665
2212,M6J,1.0,2020-10-23,1275.0
2213,M6J,2.0,2020-10-23,2778.0
2214,M6J,1.0,2020-10-25,2012.5
2215,M6J,2.0,2020-10-25,2585.0
2216,M6J,1.0,2020-10-26,2027.0
2217,M6J,2.0,2020-10-26,3046.0
2218,M6J,1.0,2020-10-27,1995.0
2219,M6J,2.0,2020-10-27,1824.5
2220,M6J,1.0,2020-10-28,1744.0
2221,M6J,2.0,2020-10-28,2194.75
2222,M6J,1.0,2020-10-29,2773.25
2223,M6J,2.0,2020-10-29,1950.0
2224,M6J,1.0,2020-10-30,1974.6666666666667
2225,M6J,2.0,2020-10-30,2178.3333333333335
2226,M6J,1.0,2020-10-31,1300.0
2227,M6J,2.0,2020-10-31,2385.0
2228,M6J,1.0,2020-11-01,2105.0
2229,M6J,2.0,2020-11-01,2208.75
2230,M6J,2.0,2020-11-02,3058.75
2231,M6J,2.0,2020-11-03,1967.0
2232,M6K,1.0,2020-09-19,1888.4285714285713
2233,M6K,2.0,2020-09-19,2564.5
2234,M6K,1.0,2020-09-20,1948.5714285714287
2235,M6K,2.0,2020-09-20,1700.0
2236,M6K,1.0,2020-09-21,2117.1875
2237,M6K,2.0,2020-09-21,2425.7894736842104
2238,M6K,1.0,2020-09-22,1862.5
2239,M6K,2.0,2020-09-22,1981.5
2240,M6K,1.0,2020-09-23,2105.0
2241,M6K,2.0,2020-09-23,1878.0
2242,M6K,1.0,2020-09-24,2081.25
2243,M6K,2.0,2020-09-24,2177.1428571428573
2244,M6K,1.0,2020-09-25,1875.0
2245,M6K,2.0,2020-09-25,1878.0
2246,M6K,1.0,2020-09-26,1966.6666666666667
2247,M6K,2.0,2020-09-26,1855.0
2248,M6K,1.0,2020-09-27,2172.0
2249,M6K,2.0,2020-09-27,1830.0
2250,M6K,1.0,2020-09-28,1550.0
2251,M6K,2.0,2020-09-28,2061.0
2252,M6K,1.0,2020-09-29,1550.0
2253,M6K,2.0,2020-09-29,1668.75
2254,M6K,1.0,2020-09-30,1874.0
2255,M6K,2.0,2020-09-30,2248.625
2256,M6K,1.0,2020-10-01,1700.0
2257,M6K,2.0,2020-10-01,1958.3333333333333
2258,M6K,1.0,2020-10-02,1850.0
2259,M6K,2.0,2020-10-02,2146.4285714285716
2260,M6K,1.0,2020-10-03,1720.7142857142858
2261,M6K,2.0,2020-10-03,1870.0
2262,M6K,1.0,2020-10-04,1545.0
2263,M6K,2.0,2020-10-04,1740.0
2264,M6K,1.0,2020-10-05,2257.4
2265,M6K,2.0,2020-10-05,2172.0
2266,M6K,1.0,2020-10-06,1837.0833333333333
2267,M6K,2.0,2020-10-06,1959.1666666666667
2268,M6K,1.0,2020-10-07,1919.0
2269,M6K,2.0,2020-10-07,1775.0
2270,M6K,1.0,2020-10-08,1546.4285714285713
2271,M6K,2.0,2020-10-08,1835.0
2272,M6K,1.0,2020-10-09,1600.0
2273,M6K,2.0,2020-10-09,1763.0
2274,M6K,1.0,2020-10-10,1700.0
2275,M6K,2.0,2020-10-10,1927.142857142857
2276,M6K,1.0,2020-10-11,2775.0
2277,M6K,2.0,2020-10-11,1865.0
2278,M6K,1.0,2020-10-12,2097.5
2279,M6K,2.0,2020-10-12,1896.6666666666667
2280,M6K,1.0,2020-10-13,1687.857142857143
2281,M6K,2.0,2020-10-13,2084.285714285714
2282,M6K,1.0,2020-10-14,1871.4285714285713
2283,M6K,2.0,2020-10-14,2447.222222222222
2284,M6K,1.0,2020-10-15,1817.857142857143
2285,M6K,2.0,2020-10-15,1823.5714285714287
2286,M6K,1.0,2020-10-16,1926.6666666666667
2287,M6K,2.0,2020-10-16,2241.4285714285716
2288,M6K,1.0,2020-10-17,1850.0
2289,M6K,2.0,2020-10-17,1630.0
2290,M6K,1.0,2020-10-18,1279.4
2291,M6K,2.0,2020-10-18,1758.0
2292,M6K,1.0,2020-10-19,1891.25
2293,M6K,2.0,2020-10-19,2283.5714285714284
2294,M6K,1.0,2020-10-20,1786.6666666666667
2295,M6K,2.0,2020-10-20,2128.5
2296,M6K,1.0,2020-10-21,1668.3333333333333
2297,M6K,2.0,2020-10-21,1836.25
2298,M6K,1.0,2020-10-22,1832.857142857143
2299,M6K,2.0,2020-10-22,1952.9
2300,M6K,1.0,2020-10-23,2336.3333333333335
2301,M6K,2.0,2020-10-23,1599.8
2302,M6K,1.0,2020-10-24,1800.0
2303,M6K,2.0,2020-10-24,1738.0
2304,M6K,1.0,2020-10-25,2049.5
2305,M6K,2.0,2020-10-25,2249.285714285714
2306,M6K,1.0,2020-10-26,1600.0
2307,M6K,2.0,2020-10-26,1825.0
2308,M6K,1.0,2020-10-27,2012.5
2309,M6K,2.0,2020-10-27,1720.0
2310,M6K,1.0,2020-10-28,2600.0
2311,M6K,2.0,2020-10-28,1986.25
2312,M6K,1.0,2020-10-29,1669.0
2313,M6K,2.0,2020-10-29,1365.75
2314,M6K,1.0,2020-10-30,1712.5
2315,M6K,2.0,2020-10-30,1475.0
2316,M6K,2.0,2020-10-31,1983.3333333333333
2317,M6K,1.0,2020-11-01,1800.0
2318,M6K,2.0,2020-11-01,1780.0
2319,M6K,1.0,2020-11-02,1557.7777777777778
2320,M6K,2.0,2020-11-02,1475.0
2321,M6K,1.0,2020-11-03,1555.0
2322,M6K,2.0,2020-11-03,2075.4444444444443
2323,M6L,1.0,2020-09-20,1745.0
2324,M6L,1.0,2020-10-02,1745.0
2325,M6L,1.0,2020-10-11,1600.0
2326,M6L,1.0,2020-10-14,1645.0
2327,M6L,2.0,2020-10-17,1700.0
2328,M6L,1.0,2020-10-18,1795.0
2329,M6L,1.0,2020-10-21,1745.0
2330,M6L,1.0,2020-10-27,800.0
2331,M6M,1.0,2020-09-19,1699.0
2332,M6M,2.0,2020-09-19,1869.0
2333,M6M,1.0,2020-09-21,1373.3333333333333
2334,M6M,1.0,2020-09-23,1750.0
2335,M6M,1.0,2020-09-24,1495.0
2336,M6M,1.0,2020-09-29,1500.0
2337,M6M,1.0,2020-09-30,1800.0
2338,M6M,1.0,2020-10-01,1795.0
2339,M6M,2.0,2020-10-03,1850.0
2340,M6M,2.0,2020-10-05,1500.0
2341,M6M,2.0,2020-10-10,1650.0
2342,M6M,1.0,2020-10-16,1195.0
2343,M6M,1.0,2020-10-18,900.0
2344,M6M,1.0,2020-10-19,1200.0
2345,M6M,2.0,2020-10-22,2200.0
2346,M6M,1.0,2020-10-24,1569.0
2347,M6M,2.0,2020-10-25,1200.0
2348,M6M,1.0,2020-11-01,1300.0
2349,M6M,2.0,2020-11-01,1400.0
2350,M6N,1.0,2020-09-20,2300.0
2351,M6N,2.0,2020-09-20,2295.0
2352,M6N,1.0,2020-09-21,1825.0
2353,M6N,2.0,2020-09-21,2300.0
2354,M6N,2.0,2020-09-22,2500.0
2355,M6N,1.0,2020-09-24,1507.5
2356,M6N,2.0,2020-09-24,2375.0
2357,M6N,1.0,2020-09-26,2400.0
2358,M6N,2.0,2020-09-27,2200.0
2359,M6N,2.0,2020-09-28,2300.0
2360,M6N,1.0,2020-09-30,2300.0
2361,M6N,2.0,2020-09-30,2850.0
2362,M6N,1.0,2020-10-01,1450.0
2363,M6N,2.0,2020-10-02,2150.0
2364,M6N,1.0,2020-10-05,2295.0
2365,M6N,2.0,2020-10-05,2295.0
2366,M6N,1.0,2020-10-06,2300.0
2367,M6N,2.0,2020-10-08,2300.0
2368,M6N,1.0,2020-10-09,1695.0
2369,M6N,1.0,2020-10-12,1250.0
2370,M6N,1.0,2020-10-13,1850.0
2371,M6N,1.0,2020-10-14,1200.0
2372,M6N,1.0,2020-10-16,1700.0
2373,M6N,2.0,2020-10-18,1950.0
2374,M6N,2.0,2020-10-19,2400.0
2375,M6N,2.0,2020-10-21,1690.0
2376,M6N,1.0,2020-10-22,1200.0
2377,M6N,1.0,2020-10-28,1499.0
2378,M6N,1.0,2020-10-29,1875.0
2379,M6N,2.0,2020-10-29,1200.0
2380,M6N,2.0,2020-11-02,2750.0
2381,M6N,2.0,2020-11-03,1983.3333333333333
2382,M6P,1.0,2020-09-19,1597.5
2383,M6P,2.0,2020-09-19,2850.0
2384,M6P,1.0,2020-09-20,2383.3333333333335
2385,M6P,2.0,2020-09-20,2300.0
2386,M6P,1.0,2020-09-21,1637.5
2387,M6P,2.0,2020-09-21,2497.5
2388,M6P,1.0,2020-09-22,1100.0
2389,M6P,2.0,2020-09-22,1750.0
2390,M6P,1.0,2020-09-23,2366.6666666666665
2391,M6P,2.0,2020-09-23,1972.5
2392,M6P,1.0,2020-09-24,1824.0
2393,M6P,2.0,2020-09-24,2700.0
2394,M6P,1.0,2020-09-25,1896.6666666666667
2395,M6P,2.0,2020-09-25,2070.0
2396,M6P,2.0,2020-09-26,2400.0
2397,M6P,1.0,2020-09-27,1913.3333333333333
2398,M6P,2.0,2020-09-27,1975.0
2399,M6P,1.0,2020-09-28,1839.0
2400,M6P,2.0,2020-09-28,1967.5
2401,M6P,1.0,2020-09-29,1700.0
2402,M6P,2.0,2020-09-29,1700.0
2403,M6P,2.0,2020-09-30,1950.0
2404,M6P,1.0,2020-10-01,2750.0
2405,M6P,2.0,2020-10-01,1700.0
2406,M6P,1.0,2020-10-02,1887.5
2407,M6P,1.0,2020-10-03,1896.6666666666667
2408,M6P,2.0,2020-10-03,1925.0
2409,M6P,2.0,2020-10-04,1725.0
2410,M6P,1.0,2020-10-05,1569.5
2411,M6P,2.0,2020-10-05,2590.0
2412,M6P,1.0,2020-10-06,1607.5
2413,M6P,2.0,2020-10-06,2049.0
2414,M6P,2.0,2020-10-07,2111.25
2415,M6P,1.0,2020-10-08,1500.0
2416,M6P,2.0,2020-10-08,1650.0
